dialogue_id,utt_id,speaker,utterance,%mor,%gra,%adu,%cof
Thomas-4-04-06-annotated.txt,1,MOT,ah well now you know how it feels when people just take things from you without saying please or thank you . 1859712_1865099,co|ah n|well adv|now pro|you v|know adv:wh|how pro|it n|feel-PL conj|when n|person&PL adj|just v|take n|thing-PL prep|from pro|you prep|without n:gerund|say-PRESP co|please coord|or v|thank pro|you .,1|5|COM 2|5|SUBJ 3|5|JCT 4|5|SUBJ 5|0|ROOT 6|8|LINK 7|8|SUBJ 8|5|OBJ 9|8|CONJ 10|9|COORD 11|10|XMOD 12|11|OBJ 13|12|OBJ 14|12|JCT 15|14|POBJ 16|15|JCT 17|16|POBJ 18|17|OBJ 19|18|CONJ 20|19|COORD 21|20|OBJ 22|5|PUNCT,$EXA:you $ADD:ah-well-now $ADD:know-how-it-feels-when-people-just-take-things-from-you-without-saying-please-or-thank-you $DEL:did-not $DIST = 1 $REP = 0.05,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I'm [<] the lady at the uh uhm uh is xxx .[+ PI] 1889190_1891756,pro:sub|I~cop|be&1S det|the n|lady prep|at det|the co|uh co|uhm co|uh cop|be&3S .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|4|NJCT 6|7|DET 7|10|COM 8|10|COM 9|10|COM 10|5|POBJ 11|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,you're the server serving at xxx .[+ PI] 1891967_1894243,pro|you~aux|be&PRES det|the n|serve&dv-AGT part|serve-PRESP prep|at .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|4|XMOD 6|5|JCT 7|2|PUNCT,$EXA:the $EXA:at $ADD:you're $ADD:server-serving $DEL:i'm $DEL:lady $DEL:the-uh-uhm-uh-is $DIST = 1 $REP = 0.40,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,ninety hundred pee . 1904473_1906110,det:num|ninety det:num|hundred n|pee .,1|3|QUANT 2|3|QUANT 3|0|INCROOT 4|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,ninety hundred pence ? 1906319_1907863,det:num|ninety det:num|hundred n|pence ?,1|3|QUANT 2|3|QUANT 3|0|INCROOT 4|3|PUNCT,$EXA:ninety-hundred $ADD:pence $DEL:pee $DIST = 1 $REP = 0.67,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,that's why you've got lots_of xxx .[+ PI] 1920742_1922937,pro:dem|that~cop|be&3S adv:wh|why pro|you~aux|have part|get&PASTP qn|lots_of .,1|2|SUBJ 2|0|ROOT 3|6|LINK 4|6|SUBJ 5|6|AUX 6|2|PRED 7|6|OBJ 8|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,why what ? 1923900_1924806,adv:wh|why pro:wh|what ?,1|2|LINK 2|0|ROOT 3|2|PUNCT,$EXA:why $ADD:what $DEL:that's $DEL:you've-got-lots_of $DIST = 1 $REP = 0.50,$CLQ $ERR = synt:obj;$TYP=omission
Thomas-4-04-06-annotated.txt,0,CHI,I don't want to leave my drink . 1980060_1981952,pro:sub|I mod|do~neg|not v|want inf|to v|leave pro:poss:det|my n|drink .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|6|INF 6|4|XCOMP 7|8|MOD 8|6|OBJ 9|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I would have thought [>] +/.[+ IN] 1987541_1988771,pro:sub|I mod|will&COND v|have n|thought +/.,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|OBJ 5|3|PUNCT,$EXA:i $ADD:would-have-thought $DEL:don't-want-to-leave-my-drink $DIST = 2 $REP = 0.25,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,"<can I pay>[<] [/] can I pay , Mum ? 1988151_1991030",mod|can pro:sub|I v|pay cm|cm n:prop|Mum ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|LP 5|3|OBJ 6|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I would have thought two or three pounds would have <covered the bill> [>] . 1991692_1995663,pro:sub|I mod|will&COND v|have n|thought det:num|two coord|or det:num|three n|pound-PL mod|will&COND aux|have part|cover-PASTP det|the n|bill .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|OBJ 5|11|QUANT 6|11|LINK 7|8|QUANT 8|11|SUBJ 9|11|AUX 10|11|AUX 11|3|COMP 12|13|DET 13|11|OBJ 14|3|PUNCT,"$EXA:i $ADD:would-have-thought-two-or-three-pounds-would-have-covered-the-bill $DEL:can $DEL:pay-,-mum $DIST = 1 $REP = 0.08",$NOT
Thomas-4-04-06-annotated.txt,0,CHI,wow one pence . 1999022_2001402,co|wow det:num|one n|pence .,1|3|COM 2|3|QUANT 3|0|INCROOT 4|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,oh wow . 2001163_2002672,co|oh co|wow .,1|2|COM 2|0|INCROOT 3|2|PUNCT,$EXA:wow $ADD:oh $DEL:one-pence $DIST = 1 $REP = 0.50,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,you don't need to pay . 2031758_2033616,pro|you mod|do~neg|not v|need inf|to v|pay .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|6|INF 6|4|XCOMP 7|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I'm sure we do need to pay and how much is the ribena and the coffee ? 2033558_2037064,pro:sub|I~cop|be&1S adj|sure pro:sub|we mod|do v|need inf|to v|pay coord|and adv:wh|how adv|much cop|be&3S det|the n|ribena coord|and det|the n|coffee ?,1|2|SUBJ 2|0|ROOT 3|2|PRED 4|6|SUBJ 5|6|AUX 6|2|CJCT 7|8|INF 8|6|XCOMP 9|8|CONJ 10|12|LINK 11|12|JCT 12|9|COORD 13|14|DET 14|12|PRED 15|14|CONJ 16|17|DET 17|15|COORD 18|2|PUNCT,$EXA:need-to-pay $ADD:i'm-sure-we-do $ADD:and-how-much-is-the-ribena-and-the-coffee $DEL:you-don't $DIST = 1 $REP = 0.19,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I must come to this cafe often . 2041199_2043359,pro:sub|I mod|must v|come prep|to det|this n|cafe adv|often .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|JCT 5|6|DET 6|4|POBJ 7|6|NJCT 8|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,we must +//. [+ IN],pro:sub|we mod|must +//.,1|2|SUBJ 2|0|ROOT 3|2|PUNCT,$EXA:must $ADD:we $DEL:i $DEL:come-to-this-cafe-often $DIST = 1 $REP = 0.50,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I must come to this cafe often . 2041199_2043359,pro:sub|I mod|must v|come prep|to det|this n|cafe adv|often .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|JCT 5|6|DET 6|4|POBJ 7|6|NJCT 8|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,we do as I say you're not ashamed to know me „ are you ? 2120701_2123092,pro:sub|we v|do conj|as pro:sub|I v|say pro|you~aux|be&PRES neg|not adj|ashamed inf|to v|know pro:obj|me end|end aux|be&PRES pro|you ?,1|2|SUBJ 2|0|ROOT 3|5|LINK 4|5|SUBJ 5|2|CJCT 6|5|OBJ 7|5|OBJ 8|7|NEG 9|7|PRED 10|11|INF 11|9|XCOMP 12|11|OBJ 13|11|OBJ 14|13|INCROOT 15|14|OBJ 16|14|PUNCT,$EXA:i $EXA:to $ADD:we-do-as $ADD:say-you're-not-ashamed $ADD:know-me-„-are-you $DEL:must-come $DEL:this-cafe-often $DIST = 3 $REP = 0.14,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,smelly [>] socks . 2134019_2135680,adj|smell&dv-Y n|sock-PL .,1|2|MOD 2|0|INCROOT 3|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,they're not smelly socks they're freshly washed clean socks that are folded up and ready to go upstairs when I go upstairs . 2135661_2142557,pro:sub|they~cop|be&PRES neg|not adj|smell&dv-Y n|sock-PL pro:sub|they~aux|be&PRES adv|fresh&dadj-LY v|wash-PAST adj|clean n|sock-PL rel|that aux|be&PRES part|fold-PASTP adv|up coord|and adj|ready inf|to v|go adv|upstairs conj|when pro:sub|I v|go adv|upstairs .,1|2|SUBJ 2|0|ROOT 3|2|NEG 4|2|PRED 5|2|PRED 6|9|SUBJ 7|9|AUX 8|9|JCT 9|5|CMOD 10|11|MOD 11|9|OBJ 12|14|LINK 13|14|AUX 14|11|CMOD 15|14|JCT 16|14|CONJ 17|16|COORD 18|19|INF 19|17|XCOMP 20|19|JCT 21|23|LINK 22|23|SUBJ 23|19|CJCT 24|23|JCT 25|2|PUNCT,$EXA:smell-sock $ADD:they're-not $ADD:they're-freshly-washed-clean-socks-that-are-folded-up-and-ready-to-go-upstairs-when-i-go-upstairs $EXPAN $MEXA:-y&dv $MEXA:-pl $DIST = 1 $REP = 0.09,$COF $ERR = synt:subj;$TYP=omission $ERR = synt:verb;$TYP=omission
Thomas-4-04-06-annotated.txt,0,CHI,mug of coffee and an apple . 2178813_2180671,n|mug prep|of n|coffee coord|and det|a n|apple .,1|0|INCROOT 2|1|NJCT 3|2|POBJ 4|3|CONJ 5|6|DET 6|4|COORD 7|1|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,mug of coffee and an apple do you think that's the sort of thing Brian would have for his break ? 2180747_2184416,n|mug prep|of n|coffee coord|and det|a n|apple v|do pro|you v|think pro:dem|that~cop|be&3S det|the n|sort prep|of n|thing n:prop|Brian mod|will&COND v|have prep|for pro:poss:det|his n|break ?,1|0|INCROOT 2|1|NJCT 3|2|POBJ 4|7|LINK 5|6|DET 6|7|SUBJ 7|3|CMOD 8|9|SUBJ 9|7|OBJ 10|11|SUBJ 11|9|OBJ 12|13|DET 13|11|PRED 14|13|NJCT 15|14|POBJ 16|18|SUBJ 17|18|AUX 18|15|CMOD 19|18|JCT 20|21|MOD 21|19|POBJ 22|1|PUNCT,$EXA:mug-of-coffee-and-a-apple $ADD:do-you-think-that's-the-sort-of-thing-brian-would-have-for-his-break $EXPAN $DIST = 1 $REP = 0.30,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,oh it [/] it comes down the rocks . 2198709_2203469,co|oh pro|it v|come-3S prep|down det|the n|rock-PL .,1|3|COM 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|6|DET 6|4|POBJ 7|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,comes down the rocks <the water does> [>] ? 2203551_2205675,co#n|mes prep|down det|the n|rock-PL det|the n|water v|do&3S ?,1|7|LINK 2|7|JCT 3|4|DET 4|2|POBJ 5|6|DET 6|7|SUBJ 7|0|ROOT 8|7|PUNCT,$EXA:down-the-rock $ADD:comes $ADD:the-water-does $DEL:oh-it-comes $MEXA:-pl $DIST = 1 $REP = 0.43,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,<and then it> [<] comes down uhm a little funnel and it comes [//] and then water gets used again and again . 2204751_2211868,conj|and adv:tem|then pro|it co#n|mes adv|down co|uhm det|a adj|little n|funnel coord|and pro|it coord|and adv:tem|then n|water v|get-3S v|use-PAST adv|again coord|and adv|again .,1|16|LINK 2|16|JCT 3|16|SUBJ 4|16|AUX 5|4|JCT 6|16|COM 7|9|DET 8|9|MOD 9|16|SUBJ 10|16|LINK 11|16|SUBJ 12|16|LINK 13|16|JCT 14|16|SUBJ 15|16|AUX 16|0|ROOT 17|16|JCT 18|16|CONJ 19|18|COORD 20|16|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,oh I see <so the water> [//] it just turns the water round and round does it ? 2212467_2216751,co|oh pro:sub|I v|see pro|it adv|just v|turn-3S det|the n|water adv|round coord|and adv|round mod|do&3S pro|it ?,1|3|COM 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|3|JCT 6|3|XJCT 7|8|DET 8|6|OBJ 9|8|NJCT 10|8|CONJ 11|13|JCT 12|13|AUX 13|10|COORD 14|3|PUNCT,$EXA:it $EXA:water $EXA:and $EXA:it $ADD:oh-i-see $ADD:just-turns-the $ADD:round $ADD:round-does $DEL:then $DEL:comes-down-uhm-a-little-funnel-and $DEL:and-then $DEL:gets-used-again-and-again $DIST = 1 $REP = 0.31,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,and I swung the bat through [?] the ball was coming near me and then I went oomph and xxx Puddleduck &=laughs xxx Linda .[+ PI] 2275885_2286891,conj|and pro:sub|I part|swing&PASTP det|the n|bat prep|through det|the n|ball aux|be&PAST&13S part|come-PRESP prep|near pro:obj|me coord|and adv:tem|then pro:sub|I v|go&PAST n|oomph coord|and n:prop|Puddleduck n:prop|Linda .,1|3|LINK 2|3|SUBJ 3|10|SUBJ 4|5|DET 5|3|OBJ 6|3|JCT 7|8|DET 8|6|POBJ 9|10|AUX 10|0|ROOT 11|10|JCT 12|11|POBJ 13|10|CONJ 14|16|JCT 15|16|SUBJ 16|13|COORD 17|16|OBJ 18|16|CONJ 19|18|COORD 20|19|APP 21|10|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,but you were playing cricket together ? 2287422_2289268,conj|but pro|you aux|be&PAST part|play-PRESP n|cricket adv|together ?,1|4|LINK 2|4|SUBJ 3|4|AUX 4|0|ROOT 5|4|OBJ 6|4|JCT 7|4|PUNCT,$EXA:be $ADD:but-you $ADD:playing-cricket-together $DEL:and-i-swung-the-bat-through-the-ball $DEL:coming-near-me-and-then-i-went-oomph-and-puddleduck-linda $MSUB:&past $DIST = 1 $REP = 0.17,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,it's [<] embarrassing . 2302733_2304254,pro|it~aux|be&3S part|embarrass-PRESP .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,it was embarrassing ? 2304551_2305549,pro|it aux|be&PAST&13S part|embarrass-PRESP ?,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|PUNCT,$EXA:embarrass $ADD:it-was $DEL:it's $MEXA:-presp $DIST = 1 $REP = 0.33,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,you [<] are cheeky beaky [>] . 2375157_2378373,pro|you cop|be&PRES adj|cheek&dn-Y adj|beak&dn-Y .,1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PRED 5|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,well [<] that's right it's cheeky „ isn't it ? 2377618_2379731,co|well pro:dem|that~cop|be&3S adv|right pro|it~cop|be&3S adj|cheek&dn-Y end|end cop|be&3S~neg|not pro|it ?,1|3|COM 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|6|SUBJ 6|3|PRED 7|6|PRED 8|6|JCT 9|8|XMOD 10|9|NEG 11|9|PRED 12|3|PUNCT,$EXA:cheek $ADD:well-that's-right-it's $ADD:„-isn't-it $DEL:you-are $DEL:beaky $MEXA:-y&dn $DIST = 1 $REP = 0.12,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,and then I knocked the head off right over the fence . 2408657_2413475,conj|and adv:tem|then pro:sub|I v|knock-PAST det|the n|head adv|off adv|right prep|over det|the n|fence .,1|4|LINK 2|4|JCT 3|4|SUBJ 4|0|ROOT 5|6|DET 6|4|OBJ 7|4|JCT 8|4|JCT 9|4|JCT 10|11|DET 11|9|POBJ 12|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,you knocked the head right over the fence ? 2413837_2415172,pro|you v|knock-PAST det|the n|head adv|right prep|over det|the n|fence ?,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|JCT 6|2|JCT 7|8|DET 8|6|POBJ 9|2|PUNCT,$EXA:knock-the-head-right-over-the-fence $ADD:you $DEL:and-then-i $DEL:off $MEXA:-past $DIST = 1 $REP = 0.88,$COF $ERR = umorph:prep;$TYP=add
Thomas-4-04-06-annotated.txt,0,CHI,and then I knocked the head off right over the fence . 2408657_2413475,conj|and adv:tem|then pro:sub|I v|knock-PAST det|the n|head adv|off adv|right prep|over det|the n|fence .,1|4|LINK 2|4|JCT 3|4|SUBJ 4|0|ROOT 5|6|DET 6|4|OBJ 7|4|JCT 8|4|JCT 9|4|JCT 10|11|DET 11|9|POBJ 12|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I don't think so Thomas [>] . 2415161_2416264,pro:sub|I mod|do~neg|not v|think co|so n:prop|Thomas .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|4|COM 6|4|OBJ 7|4|PUNCT,$EXA:i $ADD:don't-think-so-thomas $DEL:and-then $DEL:knocked-the-head-off-right-over-the-fence $DIST = 2 $REP = 0.20,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I did . 2416287_2416833,pro:sub|I v|do&PAST .,1|2|SUBJ 2|0|ROOT 3|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I think you're making it up . 2417065_2417901,pro:sub|I v|think pro|you~aux|be&PRES part|make-PRESP pro|it adv|up .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|5|AUX 5|2|COMP 6|5|OBJ 7|5|JCT 8|2|PUNCT,$EXA:i $ADD:think-you're-making-it-up $DEL:did $DIST = 2 $REP = 0.17,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I did . 2416287_2416833,pro:sub|I v|do&PAST .,1|2|SUBJ 2|0|ROOT 3|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I think Linda would have told us if you'd done that much damage . 2417936_2420606,pro:sub|I v|think n:prop|Linda mod|will&COND aux|have part|tell&PASTP pro:obj|us conj|if pro|you~mod|genmod part|do&PASTP det|that qn|much n|damage .,1|2|SUBJ 2|0|ROOT 3|6|SUBJ 4|6|AUX 5|6|AUX 6|2|COMP 7|6|OBJ 8|11|LINK 9|11|SUBJ 10|11|AUX 11|6|CJCT 12|14|DET 13|14|QUANT 14|11|OBJ 15|2|PUNCT,$EXA:i $EXA:do $ADD:think-linda-would-have-told-us-if-you'd $ADD:that-much-damage $MSUB:&pastp $DIST = 3 $REP = 0.15,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I'm just gonna [: going to] look if it was Brian or not . 2430628_2434261,pro:sub|I~aux|be&1S adv|just part|go-PRESP inf|to v|look conj|if pro|it cop|be&PAST&13S n:prop|Brian coord|or neg|not .,1|4|SUBJ 2|4|AUX 3|4|JCT 4|0|ROOT 5|6|INF 6|4|XCOMP 7|9|LINK 8|9|SUBJ 9|6|CJCT 10|9|PRED 11|10|CONJ 12|11|NEG 13|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,well we'll have a look we'll take the microphone up . 2435218_2437006,co|well pro:sub|we~mod|will v|have det|a co|look pro:sub|we~mod|will v|take det|the n|microphone adv|up .,1|4|COM 2|4|SUBJ 3|4|AUX 4|0|ROOT 5|6|DET 6|9|COM 7|9|SUBJ 8|9|AUX 9|4|COMP 10|11|DET 11|9|OBJ 12|9|JCT 13|4|PUNCT,$EXA:look $ADD:well-we'll-have-a $ADD:we'll-take-the-microphone-up $DEL:i'm-just-going-to $DEL:if-it-was-brian-or-not $DIST = 2 $REP = 0.10,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I'm just gonna [: going to] look if it was Brian or not . 2430628_2434261,pro:sub|I~aux|be&1S adv|just part|go-PRESP inf|to v|look conj|if pro|it cop|be&PAST&13S n:prop|Brian coord|or neg|not .,1|4|SUBJ 2|4|AUX 3|4|JCT 4|0|ROOT 5|6|INF 6|4|XCOMP 7|9|LINK 8|9|SUBJ 9|6|CJCT 10|9|PRED 11|10|CONJ 12|11|NEG 13|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,be careful my hot coffee's on the floor . 2436994_2438759,cop|be adj|care&dn-FULL adj|m&dn-Y adj|hot n|coffee~poss|s prep|on det|the n|floor .,1|0|ROOT 2|5|MOD 3|5|MOD 4|5|MOD 5|1|PRED 6|5|POSS 7|5|NJCT 8|9|DET 9|7|POBJ 10|1|PUNCT,$EXA:be $ADD:careful-my-hot-coffee's-on-the-floor $DEL:i'm-just-going-to-look-if-it $DEL:brian-or-not $MDEL:&past&13s $DIST = 3 $REP = 0.12,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I'm just gonna [: going to] look if it was Brian or not . 2430628_2434261,pro:sub|I~aux|be&1S adv|just part|go-PRESP inf|to v|look conj|if pro|it cop|be&PAST&13S n:prop|Brian coord|or neg|not .,1|4|SUBJ 2|4|AUX 3|4|JCT 4|0|ROOT 5|6|INF 6|4|XCOMP 7|9|LINK 8|9|SUBJ 9|6|CJCT 10|9|PRED 11|10|CONJ 12|11|NEG 13|4|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,one should be alright . 2440746_2441884,det:num|one mod|should cop|be adj|alright .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|PRED 5|3|PUNCT,$EXA:be $ADD:one-should $ADD:alright $DEL:i'm-just-going-to-look-if-it $DEL:brian-or-not $MDEL:&past&13s $DIST = 5 $REP = 0.25,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,there's the bed [>] . 2462061_2462839,pro:exist|there~cop|be&3S det|the n|bed .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,there's the [/] the duck pond . 2463547_2465335,pro:exist|there~cop|be&3S det|the n|duck n|pond .,1|2|SUBJ 2|0|ROOT 3|5|DET 4|5|MOD 5|2|PRED 6|2|PUNCT,$EXA:there~be-the $ADD:duck-pond $DEL:bed $MEXA:~&3s $DIST = 3 $REP = 0.50,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,I see a Tiddles . 2478389_2479701,pro:sub|I v|see det|a n:prop|Tiddles .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,Tiddles what their cat ? 2479886_2480803,n:prop|Tiddles pro:wh|what pro:poss:det|their n|cat ?,1|0|INCROOT 2|1|OBJ 3|4|MOD 4|2|OBJ 5|1|PUNCT,$EXA:tiddles $ADD:what-their-cat $DEL:i-see-a $DIST = 1 $REP = 0.25,$CLQ $ERR = 0
Thomas-4-04-06-annotated.txt,0,CHI,I see a Tiddles . 2478389_2479701,pro:sub|I v|see det|a n:prop|Tiddles .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I can't <see her from here> [>] . 2480838_2482011,pro:sub|I mod|can~neg|not v|see pro:obj|her prep|from pro:dem|here .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|4|OBJ 6|4|JCT 7|6|POBJ 8|4|PUNCT,$EXA:i $EXA:see $ADD:can't $ADD:her-from-here $DEL:a-tiddles $DIST = 2 $REP = 0.33,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,can you hear that music now [>] ? 2496850_2498243,mod|can pro|you v|hear rel|that n|music adv|now ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|4|OBJ 6|5|NJCT 7|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,I can . 2498336_2499114,pro:sub|I mod|can .,1|2|SUBJ 2|0|ROOT 3|2|PUNCT,$EXA:can $ADD:i $DEL:you-hear-that-music-now $DIST = 2 $REP = 0.50,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,can you hear that music now [>] ? 2496850_2498243,mod|can pro|you v|hear rel|that n|music adv|now ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|4|OBJ 6|5|NJCT 7|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,oh well I can see a little duck floating in the pond Thomas . 2502771_2505650,co|oh co|well pro:sub|I mod|can v|see det|a adj|little n|duck part|float-PRESP prep|in det|the n|pond n:prop|Thomas .,1|5|COM 2|5|COM 3|5|SUBJ 4|5|AUX 5|0|ROOT 6|8|DET 7|8|MOD 8|5|OBJ 9|8|XMOD 10|9|JCT 11|12|DET 12|10|POBJ 13|9|XJCT 14|5|PUNCT,$EXA:can $ADD:oh-well-i $ADD:see-a-little-duck-floating-in-the-pond-thomas $DEL:you-hear-that-music-now $DIST = 5 $REP = 0.08,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,would you like to see my place with me ? 2516879_2519108,mod|will&COND pro|you v|like inf|to v|see pro:poss:det|my n|place prep|with pro:obj|me ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|5|INF 5|3|XCOMP 6|7|MOD 7|5|OBJ 8|5|JCT 9|8|POBJ 10|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,see your place ? 2519723_2521058,v|see pro:poss:det|your n|place ?,1|0|ROOT 2|3|MOD 3|1|OBJ 4|1|PUNCT,$EXA:see $EXA:place $ADD:your $DEL:would-you-like-to $DEL:my $DEL:with-me $DIST = 1 $REP = 0.67,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,go on help yourself to get in . 2532204_2534410,v|go adv|on v|help pro:refl|yourself inf|to v|get adv|in .,1|0|ROOT 2|3|JCT 3|1|COMP 4|3|OBJ 5|6|INF 6|4|XCOMP 7|6|JCT 8|1|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,let's just see where we're up to . 2537605_2539346,v|let~pro:obj|us adj|just v|see adv:wh|where pro:sub|we~cop|be&PRES adv|up prep|to .,1|0|ROOT 2|1|OBJ 3|1|JCT 4|3|ROOT 5|7|LINK 6|7|SUBJ 7|4|ROOT 8|7|JCT 9|8|JCT 10|9|POBJ,$EXA:to $ADD:let's-just-see-where-we're-up $DEL:go-on-help-yourself $DEL:get-in $DIST = 4 $REP = 0.14,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,&Je Jeannine must have a look . [+ SR] 2555436_2557712,n:prop|Jeannine mod|must v|have det|a v|look .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|DET 5|3|COMP 6|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,oh it is a nuisance it really is . 2570148_2573016,co|oh pro|it cop|be&3S det|a n|nuisance pro|it adv|real&dadj-LY cop|be&3S .,1|3|COM 2|3|SUBJ 3|0|ROOT 4|5|DET 5|3|PRED 6|8|SUBJ 7|8|JCT 8|5|XMOD 9|3|PUNCT,$EXA:a $ADD:oh-it-is $ADD:nuisance-it-really-is $DEL:jeannine-must-have $DEL:look $DIST = 3 $REP = 0.12,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,&Je Jeannine must have a look . [+ SR] 2555436_2557712,n:prop|Jeannine mod|must v|have det|a v|look .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|DET 5|3|COMP 6|3|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,should get Brian to have a look with his drill . 2575929_2578054,mod|should v|get n:prop|Brian inf|to v|have det|a v|look prep|with pro:poss:det|his n|drill .,1|2|AUX 2|0|ROOT 3|2|OBJ 4|5|INF 5|3|XCOMP 6|7|DET 7|5|OBJ 8|7|JCT 9|10|MOD 10|8|POBJ 11|2|PUNCT,$EXA:have-a-look $ADD:should-get-brian-to $ADD:with-his-drill $DEL:jeannine-must $DIST = 4 $REP = 0.30,$NOT
Thomas-4-04-06-annotated.txt,0,CHI,it won't [>] . 2610268_2610825,pro|it mod|will~neg|not .,1|0|INCROOT 2|4|AUX 3|2|NEG 4|1|PUNCT,,
Thomas-4-04-06-annotated.txt,1,MOT,it [<] was . 2610570_2611034,pro|it cop|be&PAST&13S .,1|2|SUBJ 2|0|ROOT 3|2|PUNCT,$EXA:it $ADD:was $DEL:won't $DIST = 1 $REP = 0.50,$NOT
